Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.400232450687326e-7,-7.69159529376912e-11,0.0,0.0,6.399463291157949e-7
t149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.392110663000494e-7,-7.701220376560966e-11,0.0,0.0,6.391340540962838e-7
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.376494638971053e-7,-7.719771356548519e-11,0.0,0.0,6.375722661835398e-7
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.376494638971053e-7,-7.719771310951431e-11,0.0,0.0,6.375722661839958e-7
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.376494638971053e-7,-7.719771308782022e-11,0.0,0.0,6.375722661840175e-7
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.376499186444562e-7,-7.719771299313216e-11,0.0,0.0,6.37572720931463e-7
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.376503733918071e-7,6.376503733918071e-7,0.0,0.0,1.2753007467836142e-6
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052817848802079e-6,1.305284968111664e-6,0.0,0.0,2.610566752991872e-6
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31131298278342e-6,2.311324351467192e-6,0.0,0.0,4.622637334250612e-6
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3113127554097446e-6,2.311324351467192e-6,0.0,0.0,4.622637106876937e-6
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.311312641722907e-6,2.311324351467192e-6,0.0,0.0,4.622636993190099e-6
t159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365588252607e-6,3.905370249412954e-6,0.0,0.0,7.810735837665561e-6
t160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3113124143492314e-6,2.311324351467192e-6,0.0,0.0,4.6226367658164236e-6
t161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3113124143492314e-6,2.311324351467192e-6,0.0,0.0,4.6226367658164236e-6
t162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.311312186975556e-6,2.311317075509578e-6,0.0,0.0,4.622629262485134e-6
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.760841865296243e-7,8.760835044085979e-7,0.0,0.0,1.7521676909382222e-6
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1912153392331675e-7,-1.1650156363406753e-10,0.0,0.0,4.1900503235968266e-7
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.191208518022904e-7,-1.1650156365669038e-10,0.0,0.0,4.1900435023863373e-7
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1912107917596586e-7,-1.1650156367999917e-10,0.0,0.0,4.190045776122859e-7
t167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1912107917596586e-7,-1.1650156368809083e-10,0.0,0.0,4.190045776122778e-7
t168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19120624428615e-7,-1.1650156369003995e-10,0.0,0.0,4.1900412286492493e-7
t169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2235296859871596e-7,-1.15630772733894e-10,0.0,0.0,4.222373378259821e-7
t170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.218136382405646e-7,-1.1577545128650005e-10,0.0,0.0,4.216978627892781e-7
t171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.212733983877115e-7,-1.1592031095057139e-10,0.0,0.0,4.2115747807676094e-7
t172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.207349775242619e-7,-1.160653518183927e-10,0.0,0.0,4.206189121724435e-7
t173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2019655666081235e-7,-1.1621057410365042e-10,0.0,0.0,4.200803460867087e-7
