Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.467222547723278e-6,4.576932231267296e-7,2.9249157708500077e-6
t1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4672225494632845e-6,4.56799094876502e-7,2.9240216443397865e-6
t1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.467222550579258e-6,4.553640826695253e-7,2.922586633248783e-6
t1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4672225508756103e-6,4.531140007957645e-7,2.9203365516713748e-6
t1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.467222549409943e-6,4.4965148069481935e-7,2.9168740301047623e-6
t1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4672225472782715e-6,4.4441967722528646e-7,2.9116422245035578e-6
t1903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4672225457708036e-6,4.366777814378157e-7,2.9039003272086194e-6
t1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4139517895213258e-6,4.255174255251482e-7,1.839469215046474e-6
t1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87135965505119e-6,7.262752111195029e-7,2.5976348661706928e-6
t1906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954.5810520360012,0.0006477623053719148,1954.5816997983065
t1907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.329598597593,4180.472146930558,27854.80174552815
t1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.329060399406,19044.131019480712,42718.46007988012
t1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.327984062744,24677.08227420906,48351.410258271804
t1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.3247551481,27531.819245652492,51206.14400080059
t1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5450.36340261401,43760.058633399814,49210.42203601383
t1912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.6127973541115,44676.59459276602,45506.20739012014
t1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002157524246353969,42468.95356466517,42468.95572218942
t1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018572287525657303,31738.017605665376,31738.019462894128
t1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023036416020430993,11835.09525580091,11835.097559442513
t1916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014524613714416142,7.106492964001952e-5,0.00021631106678418095
t1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1601966156996302e-5,3.7218206745693683e-6,1.532378683156567e-5
t1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1601966161304313e-5,3.7260708510258566e-6,1.532803701233017e-5
t1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1601966120509607e-5,3.7303000971612644e-6,1.533226621767087e-5
t1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1601966160154252e-5,3.734499836255605e-6,1.533646599640986e-5
t1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2040466062879367e-5,3.783464539644725e-6,1.582393060252409e-5
t1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1949115881221037e-5,3.778863641322031e-6,1.5727979522543067e-5
t1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.160196631628192e-5,3.747441093305648e-6,1.5349407409587567e-5
t1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1776220872188739e-5,3.7699920946427568e-6,1.5546212966831497e-5
t1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1688497517323826e-5,3.765406831349763e-6,1.545390434867359e-5
t1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1601965853443856e-5,3.760827301885568e-6,1.5362793155329426e-5
t1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1601966234602058e-5,3.765321960976722e-6,1.536728819557878e-5
t1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1601966119464667e-5,3.769832948242957e-6,1.5371799067707624e-5
t1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.735279544446908e-6,3.774360421346936e-6,1.0509639965793845e-5
t1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2633.375312949868,0.0006287250520857953,2633.3759416749203
t1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23230.039160750515,0.0007854210168514919,23230.03994617153
t1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.32912401893,12349.929190758841,36024.25831477777
t1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.328079329374,17866.013614682826,41540.3416940122
t1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.324945402906,19218.441438838887,42892.7663842418
t1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6045.467101781561,36925.96708787735,42971.43418965891
t1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004337921034356197,41740.81708707603,41740.82142499706
t1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002461050765032413,38916.8316128757,38916.83407392647
t1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019812344419001013,28835.06487789482,28835.066859129263
t1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023077347923414512,11065.784921343844,11065.787229078636
t1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028342082460672984,0.00015300975189021137,0.00043643057649694124
t1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.128774202868977e-5,3.612935081545485e-6,1.4900677110235255e-5
t1942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1287742034095147e-5,3.6169956723712014e-6,1.4904737706466348e-5
t1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1287742089827268e-5,3.6210116258281753e-6,1.4908753715655444e-5
t1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1287742136890806e-5,3.6249680145115353e-6,1.4912710151402341e-5
t1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1287742252402102e-5,3.6288510730370687e-6,1.491659332543917e-5
t1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1287742368244076e-5,3.6326530981260896e-6,1.4920395466370166e-5
t1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1287742627405736e-5,3.6363811863095975e-6,1.4924123813715333e-5
t1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.128774243154678e-5,3.640070698270924e-6,1.4927813129817705e-5
t1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1287742428233822e-5,3.6438038263157475e-6,1.4931546254549569e-5
t1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1287742445303598e-5,3.647729930261746e-6,1.4935472375565343e-5
t1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.128774213314789e-5,3.6520829375469266e-6,1.4939825070694815e-5
t1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1163199804730615e-5,3.6476365535399348e-6,1.481083635827055e-5
t1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.540174882042127e-6,3.660836763078625e-6,1.0201011645120751e-5
t1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3580.3776713140637,0.0006108094404287821,3580.378282123504
t1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.3296913773,2493.128331327039,26167.45802270434
t1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.329183885256,15680.756852501894,39355.08603638715
t1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.32816896215,19050.426090531953,42724.754259494104
t1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.325124317966,18889.098763379916,42563.42388769788
t1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4654.172441923465,38436.66629983677,43090.838741760235
t1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040007732887572724,43817.20760753985,43817.21160831314
t1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021530850106405105,39305.946519370744,39305.94867245576
t1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031957362249094225,44658.817763132705,44658.82095886893
t1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014704090706911482,35281.10328192501,35281.10475233408
t1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019877989833989563,6250.082516884765,6250.0845046837485
t1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0735645016150598e-5,3.344482013647358e-6,1.4080127029797956e-5
t1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0735645041312915e-5,3.3477824662393424e-6,1.4083427507552257e-5
t1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0735645056524856e-5,3.3508831331764375e-6,1.4086528189701294e-5
t1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07356450699096e-5,3.3536822726096564e-6,1.4089327342519258e-5
t1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.073564509359369e-5,3.3560319601052964e-6,1.4091677053698987e-5
t1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0735645126605002e-5,3.357719513836157e-6,1.4093364640441159e-5
t1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0735645149835035e-5,3.3584438248458882e-6,1.4094088974680922e-5
t1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.073564515236681e-5,3.357787548419506e-6,1.4093432700786316e-5
t1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0735645136283118e-5,3.3551885755812372e-6,1.4090833711864355e-5
t1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0735645123645798e-5,3.3499172840234674e-6,1.4085562407669265e-5
t1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0735645111803776e-5,3.3410670941966048e-6,1.4076712206000381e-5
t1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0735645103069392e-5,3.32756040404594e-6,1.4063205507115332e-5
t1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018156968424922e-6,3.3081595186201415e-6,9.326316487045062e-6
t1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5972.821697175323,0.0006092921673093376,5972.82230646749
t1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15648.703767433928,0.0007611388927601735,15648.70452857282
t1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.32918896995,739.9587573572866,24414.287946327237
t1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.328176608018,8721.619710788756,32395.947887396775
t1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.325139757413,16419.585112283126,40093.91025204054
t1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4285.616169590991,38686.210447007325,42971.826616598315
t1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2599.278125366083,44683.411226342796,47282.689351708876
t1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740.9169469271424,44682.99034702408,46423.907293951226
t1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.5532285479296,44679.90931063501,46341.46253918294
t1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010663912088049539,34105.83518956078,34105.83625595199
t1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015844819213686027,6790.292977916576,6790.294562398498
t1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0846430755151177e-5,3.423217919551989e-6,1.4269648674703167e-5
t1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0846430759216954e-5,3.426548819534536e-6,1.427297957875149e-5
t1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0846430777359419e-5,3.429625172415693e-6,1.4276055949775112e-5
t1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0846430811884038e-5,3.432332600976756e-6,1.4278763412860794e-5
t1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0846430851683524e-5,3.434513859082651e-6,1.4280944710766176e-5
t1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0846430896343015e-5,3.4359574792521573e-6,1.4282388375595172e-5
t1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0846430922731142e-5,3.4363869807289236e-6,1.4282817903460066e-5
t1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.084643094564043e-5,3.435453148883136e-6,1.4281884094523567e-5
t1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0846430961351132e-5,3.432731500085755e-6,1.4279162461436887e-5
t1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.084643098285145e-5,3.4277238062608666e-6,1.4274154789112316e-5
t1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0846431005815792e-5,3.419856599470387e-6,1.426628760528618e-5
t2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0846431003065795e-5,3.408466099934599e-6,1.4254897103000394e-5
t2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1220283921029565e-6,3.392764001374705e-6,9.514792393477662e-6
t2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20472.002836890628,0.003038843025554964,20472.005875733652
t2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7065.43469831265,31607.970422687828,38673.405121000476
t2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3352.4177079819465,44683.47112756312,48035.88883554507
t2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9551.798225601158,44683.42848694384,54235.226712545
t2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13502.907687928799,44683.1059066518,58186.013594580596
t2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15028.213404908985,44680.74830445848,59708.96170936747
t2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15706.475107607868,44663.58905557251,60370.06416318038
t2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13042.65974921493,44539.29895643828,57581.95870565321
t2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5209.964317611019,43655.591478552546,48865.555796163564
t2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004964673297344841,33232.20374961822,33232.204246085545
t2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008608847301459645,4310.652927059154,4310.653787943884
t2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033481279251045e-5,2.94576419841618e-6,1.2979245477667225e-5
t2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033481275115428e-5,2.948428647002653e-6,1.2981909922118081e-5
t2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033481317993239e-5,2.950966448139937e-6,1.2984447766133175e-5
t2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033481358133505e-5,2.9533059323550323e-6,1.2986787290488537e-5
t2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033481410259908e-5,2.9553382549428052e-6,1.2988819665202712e-5
t2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.003348146851485e-5,2.9568987288985457e-6,1.2990380197413396e-5
t2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033481591751597e-5,2.95773951667059e-6,1.2991221108422187e-5
t2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033481635713326e-5,2.9574905033339262e-6,1.2990972139047251e-5
t2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033481555009365e-5,2.955605259211067e-6,1.2989086814220432e-5
t2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033481522849856e-5,2.9512903928855284e-6,1.2984771915735385e-5
t2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033481519716675e-5,2.9434215689414076e-6,1.2976903088658082e-5
t2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033481490531353e-5,2.9304601086845816e-6,1.2963941599215935e-5
t2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.391241631506004e-6,2.9103999681077413e-6,8.301641599613745e-6
t2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18435.80149595657,0.003039048419762376,18435.80453500499
t2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.9349040599775,39321.83006389474,40937.76496795472
t2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7579.550242402546,44683.28608246272,52262.83632486527
t2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13790.059411456066,44682.07655953344,58472.135970989504
t2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13236.447073991181,44673.254777410504,57909.70185140168
t2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11600.609185268666,44609.21896266768,56209.82814793634
t2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9833.69426032384,44149.41075651356,53983.1050168374
t2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3536.5897195296247,41042.529161559214,44579.11888108884
t2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12350.102914611298,26214.35231447049,38564.45522908179
t2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10953.08586927838,4373.068176868188,15326.154046146568
t2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.950716046228432e-6,8.658627920247768e-7,3.816578838253209e-6
t2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7812971731868307e-6,8.400826468667658e-7,3.6213798200535967e-6
t2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7812971758794455e-6,8.4107844314768e-7,3.6223756190271254e-6
t2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.781297177416495e-6,8.420730245720127e-7,3.623370201988508e-6
t2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7812971779062945e-6,8.430646914433925e-7,3.624361869349687e-6
t2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.781297183728049e-6,8.440513324196101e-7,3.625348516147659e-6
t2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9405370126635195e-6,8.59447896504546e-7,3.7999849091680656e-6
t2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91609511563136e-6,8.583684930648014e-7,3.7744636086961613e-6
t2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.892024974956485e-6,8.572904187973496e-7,3.749315393753835e-6
t2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8683182017241577e-6,8.562136730694537e-7,3.7245318747936113e-6
t2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7812971988080493e-6,8.491246188632303e-7,3.6304218176712794e-6
t2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7812971994742894e-6,8.500911483395021e-7,3.6313883478137914e-6
t2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.781297203753951e-6,8.510809970186222e-7,3.632378200772573e-6
t2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5571242532508222e-6,8.521289051883739e-7,2.409253158439196e-6
t2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6305.82854470853,0.00014096828637285807,6305.828685676816
t2051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19829.617247498747,0.00017610285363150443,19829.6174236016
t2052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.330754607938,6701.558854327635,30375.889608935573
t2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.33052035828,21914.462886930974,45588.79340728925
t2054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.329817644044,26289.24085590344,49963.57067354748
t2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5773.435526167859,44391.38865401493,50164.82418018279
t2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009750908495344231,43722.44953644762,43722.45051153847
t2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005549302640680013,38625.75777033053,38625.758325260795
t2058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045040707534599897,26295.755386204284,26295.75583661136
t2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005502064243859285,9197.305627981961,9197.306178188386
t2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.683601668553625e-6,8.037052597067379e-7,3.487306928260363e-6
t2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.683601661829782e-6,8.045810457585944e-7,3.488182707588376e-6
t2062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6836016626791518e-6,8.054262661981644e-7,3.489027928877316e-6
t2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.683601667074612e-6,8.062263297689475e-7,3.4898279968435596e-6
t2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6836016743636714e-6,8.069609970755397e-7,3.490562671439211e-6
t2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.683602397057821e-6,8.076027442254784e-7,3.4912051412832995e-6
t2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9943558238007303e-6,8.351315728838425e-7,3.829487396684573e-6
t2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.968290053108487e-6,8.340821464652761e-7,3.802372199573763e-6
t2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.942640887177599e-6,8.33034013782312e-7,3.775674900959911e-6
t2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.917398437330437e-6,8.319871733103819e-7,3.7493856106408187e-6
t2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.683601707836923e-6,8.115175413023871e-7,3.4951192491393103e-6
t2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.683601714995681e-6,8.112803777786511e-7,3.494882092774332e-6
t2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6836017208507492e-6,8.107146890977084e-7,3.494316409948458e-6
t2073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6836017231226936e-6,8.097613755933102e-7,3.4933630987160038e-6
t2074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4848676973816775e-6,8.083492855141005e-7,2.293216982895778e-6
t2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10488.535902158024,0.00017287082929886235,10488.536075028853
t2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.33076326146,1029.4259943125924,24703.75675757405
t2077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.330533310793,11847.247907747185,35521.57844105798
t2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23674.329843492713,17538.203438419838,41212.53328191255
t2079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21336.525712890787,20741.578983354524,42078.10469624531
t2080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.82081170621166,44683.462271762364,44767.283083468574
t2081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000462048162399661,36178.61267163728,36178.613133685445
t2082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003994202948279847,23934.37200419621,23934.372403616508
t2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005072320443875074,778.6362550823022,778.6367623143466
t2084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.667498170942312e-6,8.080960329623685e-7,3.475594203904681e-6
t2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.667498164342824e-6,8.087707128693945e-7,3.4762688772122183e-6
t2086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6674981660990404e-6,8.093543039554485e-7,3.476852470054489e-6
t2087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.667498170867927e-6,8.098305362419131e-7,3.47732870710984e-6
t2088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6674981803809857e-6,8.101867897989506e-7,3.477684970179936e-6
t2089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6674981913541104e-6,8.10416084558948e-7,3.4779142759130583e-6
t2090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.667498209954231e-6,8.105171636038287e-7,3.4780153735580598e-6
t2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.667498210651195e-6,8.104920250214113e-7,3.4779902356726062e-6
